"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"2953","FDC04","OUT013",2417.47546851626
"2954","FDZ32","OUT017",1890.31315779271
"2955","FDD50","OUT045",1313.59539576488
"2956","FDU56","OUT017",1642.19153491823
"2957","FDV34","OUT017",1368.07760990564
"2958","NCY41","OUT013",966.266178853292
"2959","NCK18","OUT046",3539.82490488177
"2960","DRH25","OUT049",1660.0968961105
"2961","FDT57","OUT046",3341.85495403215
"2962","FDV56","OUT018",5160.24927140696
"2963","FDV12","OUT045",1183.41063200676
"2964","FDN52","OUT017",113.701511839241
"2965","FDX38","OUT035",4465.21821403066
"2966","FDE47","OUT018",2630.53878434239
"2967","NCO07","OUT013",295.868415302978
"2968","FDV09","OUT027",1688.51742019445
"2969","FDZ23","OUT019",1742.28034185414
"2970","DRH51","OUT018",1735.61656789781
"2971","NCY54","OUT045",1004.84163455218
"2972","DRG49","OUT013",1143.14405258165
"2973","NCC19","OUT049",3593.03654562863
"2974","NCV53","OUT045",2445.00830247133
"2975","FDZ47","OUT019",1583.60630586276
"2976","NCO26","OUT018",3288.04264001104
"2977","NCP02","OUT045",2783.85438006603
"2978","NCW30","OUT018",234.380448707313
"2979","NCN55","OUT046",4278.00841417559
"2980","FDB20","OUT010",818.627483476892
"2981","DRL11","OUT013",3030.84058635563
"2982","DRD60","OUT045",1474.27616002824
"2983","FDW14","OUT010",1646.7574025134
"2984","FDL27","OUT010",2582.83197587321
"2985","FDU09","OUT018",2365.78391744983
"2986","DRH36","OUT027",935.988083594827
"2987","FDP34","OUT027",3180.68300888273
"2988","FDE04","OUT017",3393.72474969685
"2989","FDZ57","OUT027",1499.0650644205
"2990","FDF02","OUT010",1576.93328470693
"2991","FDG28","OUT045",2401.78831178719
"2992","NCI31","OUT046",1817.47476043443
"2993","FDT43","OUT013",1145.1622198925
"2994","FDU20","OUT046",4112.94387921746
"2995","FDD53","OUT013",2723.44820021158
"2996","FDW15","OUT045",6242.23486960229
"2997","NCT53","OUT045",2044.48962438906
"2998","NCG55","OUT027",3435.20149125462
"2999","FDD48","OUT035",2321.68573515722
"3000","FDG47","OUT049",2451.8723031341
"3001","FDI21","OUT017",3718.53633881481
"3002","FDT27","OUT017",916.317573724122
"3003","DRO35","OUT013",1609.53693609381
"3004","FDD33","OUT017",2157.75975439413
"3005","FDC04","OUT035",1963.24508694693
"3006","FDY34","OUT013",1889.11425817212
"3007","DRJ49","OUT049",3688.05931090852
"3008","FDE05","OUT049",2293.53438117843
"3009","FDU31","OUT017",696.709142375917
"3010","NCN19","OUT027",5770.36342405539
"3011","FDK56","OUT027",3598.22395362525
"3012","FDK58","OUT017",1553.74507470528
"3013","NCJ42","OUT035",923.54314673463
"3014","FDZ34","OUT027",1230.9634562455
"3015","FDA52","OUT018",1052.73267101943
"3016","NCR29","OUT013",1678.79672608553
"3017","FDT48","OUT035",1204.7373737415
"3018","DRJ51","OUT019",1113.89424037752
"3019","NCS54","OUT046",267.810271829633
"3020","FDV01","OUT035",1118.19785322838
"3021","DRG51","OUT027",1961.35105102199
"3022","NCG42","OUT013",1395.93576924646
"3023","FDA51","OUT049",4338.62544380533
"3024","FDV19","OUT010",264.385848948821
"3025","NCT18","OUT045",1897.29187501365
"3026","NCS41","OUT045",321.95250696252
"3027","FDO03","OUT046",1710.87010362782
"3028","FDL12","OUT010",2882.15757521612
"3029","FDY37","OUT010",-10.8070546149718
"3030","FDI58","OUT049",-165.198142234689
"3031","FDT28","OUT018",1002.84179258919
"3032","NCC42","OUT010",3736.40628798765
"3033","FDO01","OUT017",3260.51853451389
"3034","FDJ02","OUT013",3795.61490654047
"3035","FDQ04","OUT018",1126.59712030749
"3036","DRL47","OUT013",1714.88515924289
"3037","FDZ32","OUT035",1636.46473721454
"3038","FDC35","OUT035",1320.05385783748
"3039","FDX14","OUT045",2559.18460846655
"3040","FDZ35","OUT013",-27.6979533892393
"3041","FDL14","OUT013",2227.17573818028
"3042","FDO04","OUT049",24.4454612493314
"3043","DRK11","OUT017",3447.30039407592
"3044","FDB44","OUT018",1397.614903031
"3045","FDZ50","OUT049",567.34189403857
"3046","FDI12","OUT027",2723.44820021158
"3047","FDU43","OUT017",179.32153393453
"3048","FDD58","OUT010",325.721964815082
"3049","FDB27","OUT017",1214.8617185484
"3050","FDB04","OUT018",4082.43744587672
"3051","NCO17","OUT013",2612.7968439625
"3052","FDL12","OUT017",2458.89035078912
"3053","DRJ13","OUT049",4170.64606260885
"3054","FDD57","OUT045",-57.9934791770312
"3055","FDW19","OUT035",207.997053776301
"3056","DRD27","OUT018",576.345104020751
"3057","FDH27","OUT027",1389.7002722029
"3058","NCW30","OUT027",3046.48297618855
"3059","FDR40","OUT018",1512.96738584993
"3060","FDG05","OUT013",1274.95893614672
"3061","NCY41","OUT019",2386.63494017029
"3062","FDI38","OUT018",2318.09735155508
"3063","FDR20","OUT046",5792.89093667856
"3064","FDE09","OUT017",3187.40015501982
"3065","FDN50","OUT019",1468.99454725816
"3066","DRF27","OUT045",1785.8309924276
"3067","DRF51","OUT013",1165.79634025561
"3068","NCO02","OUT019",2422.07453478506
"3069","FDB51","OUT027",1160.53314396968
"3070","FDJ50","OUT013",3626.26681049679
"3071","FDN52","OUT013",1508.01706256463
"3072","FDX14","OUT013",2891.76793613549
"3073","FDT27","OUT019",1833.34223528211
"3074","FDV10","OUT013",4133.23976626532
"3075","FDU33","OUT046",1595.95015505308
"3076","FDU58","OUT046",3746.6664226233
"3077","NCP42","OUT027",146.624530735748
"3078","FDL51","OUT027",1946.87787476787
"3079","DRH15","OUT027",2682.4272445027
"3080","FDU16","OUT017",1081.79219584838
"3081","FDW15","OUT017",3388.78098084155
"3082","FDQ44","OUT045",2695.48928418995
"3083","NCI06","OUT027",1387.0862245052
"3084","DRK23","OUT019",3441.53445279859
"3085","FDC28","OUT035",1082.86612135072
"3086","NCY17","OUT019",661.831098917913
"3087","NCV05","OUT018",94.5432328828692
"3088","FDM34","OUT019",4306.07293203296
"3089","DRD60","OUT027",1269.1419236707
"3090","FDT38","OUT046",2454.6935746233
"3091","FDQ57","OUT018",3853.97154373074
"3092","FDE59","OUT027",3062.23320766633
"3093","NCM43","OUT046",4126.92491580534
"3094","DRI51","OUT049",3827.38055716404
"3095","NCG30","OUT017",3402.90263558019
"3096","NCK54","OUT035",642.306836210761
"3097","FDQ16","OUT019",2638.307807705
"3098","FDI36","OUT013",2421.15182454219
"3099","FDX16","OUT027",7077.94237611356
"3100","FDA34","OUT046",2377.62727274828
"3101","FDJ48","OUT018",-25.374249016107
"3102","FDU47","OUT035",1865.98342473359
"3103","FDS39","OUT046",1075.28725128352
"3104","FDD11","OUT046",2388.22330447718
"3105","FDM16","OUT027",1.36482847186132
"3106","FDU56","OUT018",300.411807391375
"3107","FDQ32","OUT017",1496.36299977433
"3108","DRK35","OUT013",2915.41502313334
"3109","FDA58","OUT049",247.988157121096
"3110","DRG48","OUT019",808.790973266351
"3111","FDT59","OUT010",4657.32915682433
"3112","FDQ31","OUT019",2069.30872179545
"3113","FDS51","OUT018",1523.96137104773
"3114","FDW32","OUT027",410.830764633709
"3115","FDI15","OUT027",696.08679850525
"3116","NCV30","OUT017",1184.19235312622
"3117","DRG25","OUT049",1295.52968421616
"3118","FDT02","OUT013",1742.26634312138
"3119","FDO33","OUT027",2860.0232113014
"3120","FDP38","OUT035",1005.93121540227
"3121","FDZ45","OUT035",2270.82549168569
"3122","NCA54","OUT027",2965.22270034278
"3123","FDU33","OUT017",3365.29697931133
"3124","FDN58","OUT017",1767.54603792986
"3125","FDI05","OUT045",1166.13138238581
"3126","FDM57","OUT019",2350.79103270788
"3127","NCS42","OUT027",2270.39935869499
"3128","FDB57","OUT045",1553.93090467899
"3129","FDC03","OUT045",4910.73987872145
"3130","FDZ58","OUT013",3160.2416091878
"3131","NCK29","OUT045",2361.77668282161
"3132","NCR53","OUT045",1490.11893614858
"3133","FDE26","OUT027",2193.53692333379
"3134","FDU52","OUT049",2593.34682506522
"3135","FDE41","OUT027",2458.72608541439
"3136","FDU38","OUT018",4069.08787341067
"3137","FDA52","OUT017",2866.69179373932
"3138","FDW46","OUT046",3273.4904394352
"3139","DRI59","OUT035",2062.10067635478
"3140","FDT38","OUT035",1758.02688140126
"3141","FDL33","OUT018",703.656146607207
"3142","FDQ01","OUT027",1338.83250765597
"3143","FDJ08","OUT046",2977.96657779207
"3144","FDQ47","OUT049",2335.30951865529
"3145","NCZ18","OUT013",2905.39597013644
"3146","FDE29","OUT017",1143.84249723497
"3147","FDF10","OUT027",369.555478191798
"3148","FDC48","OUT049",866.300867552594
"3149","FDY58","OUT013",2181.90664113254
"3150","NCX30","OUT010",1755.50217042695
"3151","FDV11","OUT013",1140.19420814814
"3152","FDT46","OUT046",2564.04823999774
"3153","DRD01","OUT019",1560.59065986572
"3154","FDQ11","OUT013",3639.60888050682
"3155","NCM41","OUT017",5406.55825177564
"3156","NCC55","OUT013",3525.53077598141
"3157","FDG45","OUT027",3275.52507483537
"3158","NCQ54","OUT049",223.188385705721
"3159","FDM34","OUT045",4334.58461614805
"3160","FDD17","OUT019",2769.25540597206
"3161","FDN38","OUT027",2588.85152990124
"3162","FDB53","OUT018",1852.17171248366
"3163","NCL06","OUT035",857.858718254856
"3164","NCV18","OUT019",76.1130343544188
"3165","FDX25","OUT013",999.960681080692
"3166","FDB39","OUT046",3096.18229827747
"3167","FDC33","OUT049",2781.02848131155
"3168","NCO14","OUT018",3558.41607265938
"3169","FDA58","OUT027",1971.47690855043
"3170","NCQ02","OUT017",1253.84283700838
"3171","NCR53","OUT017",1495.75997760065
"3172","FDN52","OUT046",29.9256828753912
"3173","FDG26","OUT046",1658.13858130547
"3174","FDE23","OUT027",1230.46922746179
"3175","DRI37","OUT013",3235.51626085249
"3176","DRH37","OUT018",3066.31974797304
"3177","FDO01","OUT035",2115.42598307124
"3178","FDK45","OUT049",4229.56105448232
"3179","FDP23","OUT049",906.746579166693
"3180","FDM33","OUT035",2040.1723571774
"3181","FDD36","OUT017",999.960681080692
"3182","FDL56","OUT017",2296.93228451023
"3183","FDT27","OUT010",1422.14340512599
"3184","FDG52","OUT017",4172.94362408228
"3185","NCL42","OUT035",3789.16340458529
"3186","DRJ24","OUT046",2635.85234868044
"3187","FDV38","OUT046",1021.73007835121
"3188","FDT35","OUT045",2949.84728377809
"3189","FDY51","OUT045",901.883755504726
"3190","FDC37","OUT017",1563.0899089704
"3191","NCP43","OUT013",2585.06400518332
"3192","FDO33","OUT045",3683.38886359279
"3193","FDW04","OUT018",452.213542228911
"3194","NCC31","OUT046",3009.62430316194
"3195","FDK22","OUT049",1699.79741202792
"3196","FDJ50","OUT017",1586.05830453608
"3197","FDV13","OUT017",2582.78933436419
"3198","DRL60","OUT017",5412.23117358058
"3199","FDW03","OUT017",3727.29632369499
"3200","FDY27","OUT035",2737.30214169323
"3201","FDB39","OUT027",4306.97616971978
"3202","FDU59","OUT045",3182.19010655027
"3203","FDZ57","OUT049",1098.21566471023
"3204","FDO21","OUT049",2992.5074803283
"3205","FDS43","OUT018",27.3149789543679
"3206","FDU28","OUT010",661.034460285549
"3207","FDC51","OUT010",783.165283874011
"3208","FDW16","OUT010",1448.07715949042
"3209","FDP32","OUT010",3480.93599107136
"3210","FDB60","OUT019",1886.22596960048
"3211","NCQ30","OUT046",3095.88912072152
"3212","FDD26","OUT049",1874.00837985194
"3213","FDI44","OUT045",1017.51048584202
"3214","DRH23","OUT046",5632.36068825888
"3215","FDO44","OUT046",1147.85042075904
"3216","FDG04","OUT046",3312.41593941392
"3217","FDM32","OUT027",-5.02016674007178
"3218","FDM09","OUT013",2510.72059086752
"3219","FDZ47","OUT013",2088.90561669891
"3220","FDM40","OUT027",1137.4940721384
"3221","FDY48","OUT017",1877.15522940574
"3222","NCM30","OUT045",2556.18010927714
"3223","FDX36","OUT010",1433.90553899384
"3224","DRF03","OUT017",2896.86959869966
"3225","FDN51","OUT049",478.527235778406
"3226","FDM57","OUT049",3241.06411942789
"3227","FDB35","OUT049",2831.62480794672
"3228","FDY13","OUT027",938.982632684279
"3229","FDA37","OUT017",1798.84323264654
"3230","NCX53","OUT017",2597.33720945853
"3231","FDD59","OUT018",1694.88758976449
"3232","FDX10","OUT019",4171.45846090515
"3233","FDC03","OUT018",2098.70255319562
"3234","FDW43","OUT035",1774.57112428951
"3235","FDW10","OUT046",3790.64703398599
"3236","FDY14","OUT027",1036.28471687723
"3237","FDV43","OUT045",1321.54377513745
"3238","FDO40","OUT013",5120.7784306691
"3239","FDP46","OUT027",3561.17164323657
"3240","NCE43","OUT019",3060.81442176742
"3241","FDD05","OUT035",1414.71963039856
"3242","FDJ60","OUT010",3112.77523401485
"3243","DRE27","OUT018",1330.71508045826
"3244","FDO11","OUT035",970.003705819437
"3245","DRG11","OUT027",1462.36731025786
"3246","FDK33","OUT010",3349.83848866862
"3247","DRM23","OUT045",3492.05643672952
"3248","FDJ02","OUT027",-9.72522044143431
"3249","NCZ05","OUT045",4386.03576092357
"3250","NCL30","OUT013",1724.01401300559
"3251","FDZ19","OUT018",968.106886723723
"3252","FDM45","OUT049",2294.51179657042
"3253","FDO36","OUT046",-167.492280776576
"3254","NCK31","OUT045",2131.36130161028
"3255","DRJ37","OUT045",2478.84774411866
"3256","FDP24","OUT018",3788.195801055
"3257","FDF46","OUT013",2936.96677846789
"3258","FDX46","OUT019",2064.69850142972
"3259","NCL18","OUT045",259.296826939526
"3260","FDJ26","OUT013",1445.1097200103
"3261","FDJ07","OUT045",2233.67619619172
"3262","FDY15","OUT013",1110.35347131212
"3263","DRG01","OUT045",1297.04497873807
"3264","FDF58","OUT045",3903.53543260909
"3265","FDZ14","OUT019",1599.5329054144
"3266","FDP31","OUT049",3658.11023610023
"3267","FDH45","OUT013",3596.33172116315
"3268","FDA09","OUT010",3164.65482431512
"3269","FDW31","OUT035",2434.15823028176
"3270","FDA57","OUT046",740.295371597539
"3271","NCE55","OUT035",2060.99755902709
"3272","FDC17","OUT019",380.277721313405
"3273","FDC59","OUT013",2712.8839349427
"3274","FDA22","OUT013",-189.144165545474
"3275","FDK52","OUT035",1341.89940629426
"3276","NCM26","OUT046",886.107901275868
"3277","NCT53","OUT035",695.030585678061
"3278","FDW45","OUT018",5437.14297044116
"3279","NCI18","OUT035",3746.49187335262
"3280","FDE38","OUT018",2125.85314677901
"3281","FDF08","OUT019",4332.52902560247
"3282","FDY58","OUT010",2791.7466606393
"3283","FDF58","OUT019",2953.32129107658
"3284","FDX39","OUT017",-22.7189658485517
"3285","FDB44","OUT049",1874.00837985194
"3286","FDF28","OUT013",1376.62827463358
"3287","FDE39","OUT013",6970.65275322936
"3288","FDT37","OUT018",2702.48735399952
"3289","FDZ45","OUT017",2030.35264200907
"3290","FDO40","OUT035",3936.71836980292
"3291","FDM57","OUT027",1753.30956547667
"3292","DRG36","OUT017",2558.24155024311
"3293","FDY36","OUT010",2237.3890708103
"3294","DRL60","OUT027",152.789429663487
"3295","FDS25","OUT019",2811.52307887972
"3296","DRF49","OUT027",1184.07614159092
"3297","FDP16","OUT045",844.755569631369
"3298","FDS60","OUT049",3032.06835878749
"3299","FDU15","OUT027",3647.00464056426
"3300","FDK43","OUT046",4828.91737681072
"3301","FDN25","OUT046",1258.30922292321
"3302","FDE53","OUT049",57.0747136397953
"3303","FDB22","OUT013",1261.02532152509
"3304","FDE39","OUT017",2605.18906283276
"3305","FDX35","OUT035",1557.74231988111
"3306","NCG54","OUT049",2031.67386557113
"3307","FDH27","OUT035",3259.79590531596
"3308","NCK42","OUT013",2820.26606339194
"3309","FDS25","OUT049",3476.54832409348
"3310","FDI10","OUT018",1746.83230846605
"3311","FDU35","OUT035",2064.10648260106
"3312","FDI04","OUT017",3374.03704981218
"3313","DRK23","OUT035",2053.39680461326
"3314","FDB53","OUT019",4088.64359184987
"3315","FDY02","OUT049",3721.7005655321
"3316","FDM60","OUT035",2577.873870964
"3317","NCJ31","OUT010",1675.647822634
"3318","DRP35","OUT017",810.109465630786
"3319","NCQ30","OUT018",1919.61279179132
"3320","DRL11","OUT010",2353.62793158116
"3321","FDU01","OUT013",3252.63705937467
"3322","FDR39","OUT035",4003.84680032886
"3323","FDO08","OUT046",2473.75242072887
"3324","FDC02","OUT045",6660.05559318325
"3325","NCZ29","OUT035",4133.42435647082
"3326","FDF29","OUT010",1819.11797328635
"3327","FDZ23","OUT017",3267.47173421552
"3328","NCU53","OUT018",1504.03695965562
"3329","NCW30","OUT013",4170.5782784191
"3330","NCM26","OUT027",674.778416972422
"3331","FDV50","OUT027",1935.37493925971
"3332","FDW15","OUT049",1199.01959467677
"3333","FDI35","OUT027",2657.43868759458
"3334","FDO11","OUT017",1967.45754297762
"3335","FDN48","OUT046",1848.27889204036
"3336","NCA17","OUT049",3651.74919522444
"3337","NCN54","OUT013",994.367212590259
"3338","FDP22","OUT013",2471.31638169404
"3339","NCB54","OUT035",2558.39465008365
"3340","FDD08","OUT045",1240.67271173167
"3341","DRM48","OUT010",874.498774947713
"3342","FDG41","OUT027",-164.013572515173
"3343","FDE44","OUT027",1395.44348324139
"3344","FDE26","OUT035",1760.03200828041
"3345","NCS38","OUT013",2689.50434574574
"3346","NCJ54","OUT018",1944.33831008831
"3347","FDI40","OUT019",1926.29249200293
"3348","FDN45","OUT018",150.572977327791
"3349","FDU43","OUT046",805.419115515887
"3350","FDI04","OUT010",1776.70808191901
"3351","NCC07","OUT018",1442.00850338541
"3352","NCC07","OUT019",2814.04397863886
"3353","NCD18","OUT045",1344.95304562156
"3354","FDU55","OUT035",612.746583149731
"3355","FDX59","OUT035",-15.1690925477142
"3356","FDR52","OUT049",2919.27360808763
"3357","NCP17","OUT013",2539.4822172778
"3358","FDQ32","OUT045",1997.27097943069
"3359","NCT17","OUT049",1660.29790706573
"3360","FDO10","OUT049",1077.73953469185
"3361","FDE32","OUT049",1696.64901180423
"3362","FDN44","OUT045",2116.4524283973
"3363","FDH02","OUT035",2108.43846989915
"3364","FDK60","OUT013",3245.96008546785
"3365","FDS24","OUT019",2254.61867262472
"3366","FDL03","OUT010",2097.76571478177
"3367","FDB46","OUT027",2578.80796695984
"3368","FDO48","OUT049",1043.82000664881
"3369","FDZ39","OUT049",2193.48076880851
"3370","FDT02","OUT027",900.534315472722
"3371","FDC50","OUT013",812.088169148351
"3372","FDP39","OUT035",1799.54937159383
"3373","DRG15","OUT018",3629.78766861406
"3374","FDP10","OUT018",800.379913104788
"3375","FDF53","OUT027",2517.41687102044
"3376","FDN34","OUT045",670.798108572345
"3377","FDK02","OUT045",3270.77320495482
"3378","FDC23","OUT045",2950.92658824623
"3379","FDJ10","OUT019",1729.41281608012
"3380","FDE53","OUT035",728.375844761512
"3381","FDR25","OUT035",958.984996712403
"3382","FDW50","OUT046",2313.51980985911
"3383","FDS09","OUT049",1868.60518065074
"3384","FDW49","OUT010",933.703776859525
"3385","FDU51","OUT046",736.232350579118
"3386","FDF28","OUT018",2102.22530016818
"3387","NCY30","OUT018",4280.55810352011
"3388","FDD44","OUT045",1979.64089151186
"3389","FDX09","OUT017",2432.36486961144
"3390","NCF30","OUT013",52.0492838813085
"3391","FDZ50","OUT019",50.0552207520384
"3392","FDW37","OUT013",2060.86064707311
"3393","FDD11","OUT049",1137.91280251232
"3394","DRH39","OUT018",3112.29353868209
"3395","FDA36","OUT049",597.777297482136
"3396","NCG43","OUT049",5005.6350805238
"3397","FDF02","OUT035",1880.59866177854
"3398","FDP57","OUT027",3796.86066461626
"3399","NCE42","OUT017",61.319927160367
"3400","NCR38","OUT027",381.660622634042
"3401","FDP03","OUT019",3358.36658437897
"3402","FDO51","OUT035",1598.95625258277
"3403","NCQ42","OUT046",2500.34145462009
"3404","NCM41","OUT046",4321.59827130311
"3405","FDH48","OUT027",4577.26128279604
"3406","DRF60","OUT046",1162.35616090318
"3407","FDJ27","OUT035",1698.06357428431
"3408","FDQ14","OUT013",5975.44840434038
"3409","FDN27","OUT017",247.834292148092
"3410","NCQ02","OUT046",2239.60680747848
"3411","FDJ33","OUT049",4321.59827130311
"3412","FDP07","OUT027",1437.88355824828
"3413","DRE01","OUT049",1023.56199916273
"3414","FDU36","OUT045",2274.76517681799
"3415","FDL28","OUT017",2479.70261058606
"3416","NCX53","OUT046",1907.89823434308
"3417","FDZ39","OUT013",4209.60348866008
"3418","NCP42","OUT013",332.715088282221
"3419","FDJ14","OUT035",767.468550610972
"3420","FDK04","OUT049",516.125880810525
"3421","NCC19","OUT017",2392.12135739406
"3422","FDS09","OUT018",3252.40198349611
"3423","FDZ02","OUT046",1933.12343977387
"3424","FDD35","OUT018",3716.55884619908
"3425","NCY42","OUT017",2630.13138186743
"3426","FDB05","OUT045",2544.58258344101
"3427","FDF20","OUT035",2337.03690596712
"3428","NCO41","OUT018",2689.50434574574
"3429","FDC40","OUT027",1014.76898264695
"3430","FDV58","OUT045",4497.92215378987
"3431","FDZ57","OUT045",1290.91974654181
"3432","DRM35","OUT046",948.606505057178
"3433","DRN36","OUT018",145.797031746183
"3434","FDQ13","OUT046",1899.51617502869
"3435","DRO35","OUT010",2478.83000619715
"3436","NCD43","OUT035",3060.20801357017
"3437","FDA51","OUT018",4250.1726634284
"3438","NCX17","OUT027",3208.12503342723
"3439","NCZ17","OUT049",1959.40287045814
"3440","FDR11","OUT027",1199.21873361533
"3441","FDW34","OUT049",118.596535187158
"3442","FDN50","OUT017",1760.60692392586
"3443","FDS09","OUT046",1332.51511645076
"3444","FDS48","OUT018",894.034239770973
"3445","FDL44","OUT049",1313.67069223221
"3446","DRF48","OUT018",3863.52476623538
"3447","FDA14","OUT018",2758.35790123362
"3448","NCD30","OUT049",1678.85131758107
"3449","FDI16","OUT017",2056.66242390002
"3450","NCG06","OUT035",2677.70871345664
"3451","DRZ24","OUT035",1686.79532750176
"3452","NCS17","OUT045",2714.28268595727
"3453","FDB37","OUT045",2514.52959015163
"3454","FDE10","OUT035",3114.44916223982
"3455","FDC57","OUT045",2826.29705136631
"3456","FDM12","OUT018",2295.31791349406
"3457","FDE24","OUT049",4394.34421228043
"3458","FDW22","OUT045",2784.16328747367
"3459","DRD01","OUT027",735.199802657679
"3460","NCZ18","OUT027",1128.30447110804
"3461","FDN49","OUT045",3705.16359989743
"3462","FDR22","OUT035",4049.36661813324
"3463","FDV08","OUT019",2524.39885349952
"3464","FDY39","OUT046",2028.74732900886
"3465","FDV36","OUT049",3817.79703353746
"3466","FDO60","OUT045",2911.20603891318
"3467","FDU04","OUT027",2322.68298586098
"3468","FDR20","OUT027",1165.04878851939
"3469","FDW19","OUT019",2182.43790865769
"3470","FDU40","OUT049",834.352724070456
"3471","FDK15","OUT045",2340.23459929732
"3472","DRF15","OUT035",1900.3316619402
"3473","FDQ25","OUT017",1785.30712498399
"3474","FDI48","OUT019",1448.17746701855
"3475","FDS49","OUT046",255.67863108086
"3476","FDV22","OUT046",3743.42328013053
"3477","NCV42","OUT046",2939.11646216275
"3478","FDX26","OUT046",3066.59657038345
"3479","FDI33","OUT018",1842.29561117285
"3480","FDZ14","OUT049",1095.33001299289
"3481","FDG10","OUT013",1900.96344734265
"3482","FDM38","OUT018",2141.34096290909
"3483","FDG26","OUT027",4808.53064574185
"3484","FDH46","OUT035",50.0236990810998
"3485","FDN13","OUT018",598.622145618636
"3486","FDU57","OUT035",1233.71038641419
"3487","NCI06","OUT046",3106.45967615858
"3488","FDM38","OUT045",1474.70446710412
"3489","NCG42","OUT010",448.58426918362
"3490","FDL39","OUT045",1797.26898523011
"3491","FDT31","OUT019",1833.64828059332
"3492","FDV59","OUT013",2070.8327293316
"3493","FDB49","OUT035",2504.04250068461
"3494","FDD58","OUT049",1332.51713591089
"3495","DRN59","OUT046",4293.82121556928
"3496","FDX48","OUT049",2959.11145694382
"3497","FDQ11","OUT049",3780.05455803172
"3498","FDY12","OUT049",1081.17632078593
"3499","FDQ11","OUT045",4202.57915248854
"3500","DRI11","OUT017",1920.51083046937
"3501","FDY32","OUT027",971.283034101271
"3502","FDS51","OUT045",3872.95468824659
"3503","FDR19","OUT010",1279.94907209201
"3504","DRB13","OUT018",3188.23325962948
"3505","FDS21","OUT035",4081.4264684837
"3506","FDQ40","OUT045",2452.80271408572
"3507","NCE55","OUT013",1654.16746213969
"3508","FDX43","OUT027",434.830491685811
"3509","FDS12","OUT049",3885.7479937025
"3510","DRK01","OUT027",2815.54819473901
"3511","FDN25","OUT017",445.953696000306
"3512","FDB60","OUT046",595.486880665125
"3513","FDQ13","OUT017",2014.48891885022
"3514","DRK13","OUT045",1877.74594702896
"3515","DRF25","OUT018",1453.56211876518
"3516","NCD42","OUT019",3353.38904050491
"3517","FDW25","OUT045",4869.02075199598
"3518","NCV29","OUT027",945.385157644948
"3519","NCK42","OUT035",4531.84243687086
"3520","DRJ13","OUT027",1580.83466380805
"3521","DRD15","OUT017",1562.43367104068
"3522","FDM27","OUT045",4314.18469285262
"3523","FDZ50","OUT018",3186.40989758584
"3524","FDC04","OUT046",1574.98440826968
"3525","FDF50","OUT049",1644.66303792425
"3526","FDP15","OUT045",1058.55092919096
"3527","FDK46","OUT035",671.117757890223
"3528","FDZ56","OUT018",807.064932356051
"3529","FDY60","OUT049",2911.76723662456
"3530","FDB10","OUT035",3409.2410575292
"3531","FDR57","OUT045",1937.61048149829
"3532","FDU58","OUT049",4029.69555839402
"3533","FDH02","OUT046",1530.36969660705
"3534","FDP48","OUT013",1133.94874530329
"3535","FDI46","OUT035",3003.17043280898
"3536","FDW56","OUT013",3391.50325543762
"3537","NCM19","OUT010",3236.92291981433
"3538","FDS50","OUT027",246.042209281309
"3539","FDK24","OUT013",1063.82898027882
"3540","FDO36","OUT017",1830.15251730513
"3541","FDK45","OUT027",-3.47397145841772
"3542","NCL05","OUT045",2775.9861010602
"3543","FDL32","OUT018",4162.12641599188
"3544","FDA28","OUT049",3619.64891248463
"3545","FDY36","OUT018",3547.79767043426
"3546","FDP32","OUT018",279.32624308644
"3547","FDL50","OUT046",2225.23694867468
"3548","DRC24","OUT049",1901.2909766749
"3549","NCS18","OUT017",2061.66661122329
"3550","FDD16","OUT017",2149.2879560901
"3551","NCV18","OUT013",4285.43974920061
"3552","FDX07","OUT046",880.566152209136
"3553","NCZ05","OUT027",4963.32173709778
"3554","NCI31","OUT013",2162.22430157607
"3555","FDK14","OUT049",2989.9030352711
"3556","NCR06","OUT045",2697.74227815404
"3557","NCF54","OUT049",408.471015450201
"3558","DRG23","OUT010",1600.88387090892
"3559","FDD53","OUT046",2310.34642630454
"3560","NCM31","OUT027",731.833350538459
"3561","FDT16","OUT017",3181.58442711452
"3562","FDR40","OUT035",2784.16328747367
"3563","DRG25","OUT017",1909.49860961199
"3564","FDT10","OUT035",812.782245337134
"3565","FDY32","OUT013",3358.93778252477
"3566","FDN50","OUT035",1094.02326845053
"3567","FDZ35","OUT019",2741.22807971638
"3568","NCP54","OUT045",3234.09176128041
"3569","NCD07","OUT035",777.950338312373
"3570","FDS02","OUT018",1255.69761299284
"3571","DRN59","OUT018",1959.77018727767
"3572","DRB24","OUT013",3161.59959255221
"3573","FDP37","OUT027",2384.14145313357
"3574","DRB01","OUT018",2209.73187920874
"3575","FDR47","OUT046",2869.03929763489
"3576","NCM31","OUT010",1641.48122517047
"3577","NCF06","OUT027",4832.97696951544
"3578","NCV17","OUT027",3648.33709570314
"3579","FDS10","OUT049",2175.15381512995
"3580","FDN52","OUT035",904.626811486728
"3581","FDZ48","OUT013",4090.4465484383
"3582","FDJ48","OUT049",1595.77083821647
"3583","DRB13","OUT027",771.402424494704
"3584","FDV59","OUT017",3438.20325276875
"3585","FDL32","OUT035",3806.59996556865
"3586","FDZ12","OUT035",2379.48374366321
"3587","NCR06","OUT027",800.379913104788
